Date,Store ID,Product ID,Category,Region,Price,Discount,Cost,Competitor Pricing,Weather Condition,Seasonality,Holiday/Promotion,Month,Year,DayOfWeek,Units Sold,Units Ordered,Inventory Level,Revenue,Profit
2022-03-12,S007,P003,Clothing,North,101.25,1.9,62.41,96.67,Snowy,Normal,0,3,2022,5,92,99,124,9138.02,3396.3
2022-03-12,S001,P010,Groceries,North,25.27,17.4,20.07,25.49,Snowy,Festival,1,3,2022,5,91,101,218,1899.44,73.07
2022-03-12,S003,P031,Groceries,East,84.12,6.4,56.51,83.81,Cloudy,Off-Season,0,3,2022,5,24,29,33,1889.67,533.43
2022-03-12,S009,P039,Furniture,North,32.11,5.2,18.22,33.92,Cloudy,Festival,0,3,2022,5,90,89,209,2739.63,1099.83
2022-03-12,S004,P004,Toys,South,86.71,15.3,53.11,85.2,Snowy,Normal,1,3,2022,5,97,95,237,7124.01,1972.34
2022-03-12,S016,P003,Clothing,West,95.93,7.4,62.41,105.03,Snowy,Normal,0,3,2022,5,74,76,154,6573.51,1955.17
2022-03-12,S019,P011,Furniture,West,80.45,23.7,62.33,87.3,Rainy,Off-Season,1,3,2022,5,46,48,100,2823.63,-43.55
2022-03-12,S014,P008,Clothing,West,75.3,29.8,42.41,80.17,Cloudy,Normal,1,3,2022,5,125,107,295,6607.58,1306.33
2022-03-12,S010,P019,Groceries,North,18.97,0.3,10.38,20.59,Rainy,Normal,0,3,2022,5,59,69,100,1115.87,503.45
2022-03-12,S004,P035,Toys,South,16.18,7.0,9.7,14.9,Rainy,Normal,0,3,2022,5,90,77,127,1354.27,481.27
2022-03-12,S007,P026,Furniture,North,43.52,9.3,32.13,41.38,Snowy,Normal,1,3,2022,5,102,94,210,4026.21,748.95
2022-03-12,S004,P021,Toys,South,38.87,7.2,24.06,35.43,Rainy,Off-Season,1,3,2022,5,92,93,218,3318.57,1105.05
2022-03-12,S012,P004,Toys,West,79.88,2.1,53.11,87.16,Rainy,Off-Season,0,3,2022,5,34,36,65,2658.89,853.15
2022-03-12,S009,P027,Electronics,North,44.42,2.3,32.16,43.59,Rainy,Normal,0,3,2022,5,62,73,97,2690.7,696.78
2022-03-13,S011,P005,Groceries,East,87.04,16.0,54.34,84.75,Snowy,Off-Season,1,3,2022,6,103,113,136,7530.7,1933.68
2022-03-13,S020,P034,Clothing,South,35.07,12.8,20.6,33.84,Sunny,Normal,1,3,2022,6,39,43,60,1192.66,389.26
2022-03-13,S009,P024,Toys,North,39.36,0.9,26.34,36.7,Sunny,Festival,0,3,2022,6,117,137,259,4563.67,1481.89
2022-03-13,S012,P008,Clothing,West,75.11,4.5,42.41,77.66,Rainy,Festival,0,3,2022,6,107,117,143,7675.12,3137.25
2022-03-13,S013,P021,Toys,East,39.81,18.0,24.06,40.63,Rainy,Normal,1,3,2022,6,179,202,325,5843.31,1536.57
2022-03-13,S009,P020,Furniture,North,61.53,6.4,44.46,58.0,Sunny,Normal,0,3,2022,6,34,42,82,1958.13,446.49
2022-03-13,S008,P015,Furniture,East,84.62,7.5,57.62,88.24,Rainy,Normal,0,3,2022,6,36,38,51,2817.85,743.53
2022-03-13,S015,P040,Electronics,East,68.22,0.9,45.13,71.04,Rainy,Off-Season,0,3,2022,6,84,103,211,5678.91,1887.99
2022-03-13,S006,P011,Furniture,West,86.87,1.7,62.33,85.65,Snowy,Festival,0,3,2022,6,66,64,86,5635.95,1522.17
2022-03-13,S002,P024,Toys,West,37.7,26.8,26.34,37.65,Cloudy,Normal,1,3,2022,6,193,172,266,5326.11,242.49
2022-03-13,S005,P019,Groceries,South,19.15,6.9,10.38,17.55,Sunny,Normal,1,3,2022,6,88,91,201,1568.92,655.48
2022-03-13,S016,P039,Furniture,West,31.29,3.8,18.22,28.89,Cloudy,Normal,0,3,2022,6,43,43,111,1294.34,510.88
2022-03-14,S012,P018,Clothing,West,49.53,2.5,28.35,48.07,Snowy,Off-Season,0,3,2022,0,50,53,94,2414.59,997.09
2022-03-14,S006,P018,Clothing,West,45.45,3.4,28.35,49.8,Sunny,Normal,0,3,2022,0,50,51,89,2195.24,777.74
2022-03-14,S015,P028,Clothing,East,90.51,9.2,58.63,98.72,Rainy,Normal,1,3,2022,0,116,137,160,9533.24,2732.16
2022-03-14,S017,P040,Electronics,East,70.96,5.6,45.13,77.87,Rainy,Off-Season,0,3,2022,0,56,60,128,3751.23,1223.95
2022-03-14,S008,P008,Clothing,East,70.34,4.1,42.41,69.0,Sunny,Normal,0,3,2022,0,39,47,84,2630.79,976.8
2022-03-14,S007,P038,Furniture,North,60.05,6.2,36.76,54.66,Sunny,Normal,0,3,2022,0,100,97,221,5632.69,1956.69
2022-03-14,S009,P026,Furniture,North,42.39,4.6,32.13,45.43,Sunny,Normal,0,3,2022,0,90,109,135,3639.61,747.91
2022-03-14,S005,P017,Clothing,South,79.5,18.9,47.17,72.89,Snowy,Normal,1,3,2022,0,71,72,147,4577.69,1228.62
2022-03-15,S010,P038,Furniture,North,61.46,0.9,36.76,65.21,Cloudy,Normal,0,3,2022,1,95,115,136,5786.15,2293.95
2022-03-15,S006,P005,Groceries,West,92.67,3.4,54.34,100.99,Sunny,Normal,0,3,2022,1,51,63,116,4565.48,1794.14
2022-03-15,S006,P010,Groceries,West,26.75,4.4,20.07,28.34,Rainy,Normal,0,3,2022,1,23,20,58,588.18,126.57
2022-03-15,S007,P025,Furniture,North,20.18,1.9,12.36,22.16,Snowy,Normal,0,3,2022,1,25,22,59,494.91,185.91
2022-03-15,S005,P023,Electronics,South,107.56,14.5,63.94,110.26,Rainy,Normal,1,3,2022,1,48,47,123,4414.26,1345.14
2022-03-15,S012,P015,Furniture,West,84.09,5.2,57.62,89.71,Sunny,Normal,0,3,2022,1,53,58,104,4225.02,1171.16
2022-03-15,S007,P037,Clothing,North,85.69,6.3,55.96,80.74,Rainy,Off-Season,0,3,2022,1,85,87,201,6824.78,2068.18
2022-03-15,S018,P030,Toys,North,98.52,7.4,65.73,99.61,Snowy,Normal,0,3,2022,1,67,62,159,6112.38,1708.47
2022-03-15,S003,P031,Groceries,East,86.4,2.6,56.51,88.6,Sunny,Normal,0,3,2022,1,28,26,63,2356.3,774.02
2022-03-15,S009,P034,Clothing,North,29.95,15.3,20.6,27.07,Rainy,Normal,1,3,2022,1,66,62,109,1674.26,314.66
2022-03-15,S010,P024,Toys,North,40.84,13.6,26.34,37.72,Sunny,Normal,1,3,2022,1,90,103,157,3175.72,805.12
2022-03-15,S014,P022,Groceries,West,58.51,23.5,34.19,53.76,Sunny,Normal,1,3,2022,1,191,233,297,8549.19,2018.9
2022-03-16,S010,P027,Electronics,North,46.02,4.2,32.16,44.66,Sunny,Normal,0,3,2022,2,49,47,109,2160.27,584.43
2022-03-16,S001,P023,Electronics,North,103.88,4.6,63.94,111.58,Rainy,Festival,0,3,2022,2,46,55,103,4558.67,1617.43
2022-03-16,S013,P020,Furniture,East,64.62,5.6,44.46,58.35,Cloudy,Festival,0,3,2022,2,47,52,114,2867.06,777.44
2022-03-16,S015,P023,Electronics,East,104.38,2.0,63.94,104.76,Cloudy,Normal,0,3,2022,2,35,38,56,3580.23,1342.33
2022-03-16,S009,P034,Clothing,North,32.84,7.8,20.6,34.17,Rainy,Normal,0,3,2022,2,37,40,77,1120.3,358.1
2022-03-16,S009,P008,Clothing,North,70.68,4.6,42.41,71.36,Sunny,Normal,0,3,2022,2,82,80,108,5529.16,2051.54
2022-03-16,S015,P017,Clothing,East,78.11,3.5,47.17,70.76,Cloudy,Off-Season,0,3,2022,2,41,38,61,3090.42,1156.45
2022-03-16,S014,P027,Electronics,West,44.66,4.8,32.16,45.12,Snowy,Off-Season,0,3,2022,2,33,33,82,1403.04,341.76
2022-03-16,S003,P021,Toys,East,39.62,5.7,24.06,37.06,Sunny,Festival,0,3,2022,2,151,178,222,5641.61,2008.55
2022-03-16,S005,P010,Groceries,South,26.02,29.6,20.07,23.72,Sunny,Normal,1,3,2022,2,42,51,88,769.36,-73.58
2022-03-16,S015,P036,Clothing,East,24.2,6.7,15.87,24.26,Sunny,Normal,0,3,2022,2,49,43,125,1106.35,328.72
2022-03-16,S003,P024,Toys,East,39.3,6.6,26.34,35.45,Snowy,Normal,0,3,2022,2,73,87,111,2679.55,756.73
2022-03-16,S008,P017,Clothing,East,76.82,6.3,47.17,74.42,Snowy,Normal,0,3,2022,2,44,45,69,3167.13,1091.65
2022-03-16,S007,P031,Groceries,North,81.76,4.2,56.51,79.09,Rainy,Festival,0,3,2022,2,50,47,69,3916.3,1090.8
2022-03-17,S004,P007,Toys,South,59.08,7.8,39.33,61.86,Snowy,Normal,0,3,2022,3,135,159,211,7353.69,2044.14
2022-03-17,S016,P012,Electronics,West,64.12,0.9,44.48,68.43,Snowy,Normal,0,3,2022,3,33,34,55,2096.92,629.08
2022-03-17,S003,P003,Clothing,East,92.97,1.1,62.41,93.7,Cloudy,Off-Season,0,3,2022,3,43,47,103,3953.74,1270.11
2022-03-17,S016,P004,Toys,West,84.12,21.7,53.11,79.7,Cloudy,Festival,1,3,2022,3,97,96,164,6389.0,1237.33
2022-03-17,S008,P010,Groceries,East,29.02,6.4,20.07,29.93,Cloudy,Normal,0,3,2022,3,20,23,39,543.25,141.85
2022-03-17,S017,P004,Toys,East,91.11,1.9,53.11,90.49,Rainy,Normal,0,3,2022,3,40,43,103,3575.16,1450.76
2022-03-17,S003,P032,Toys,East,59.19,21.1,39.21,64.78,Sunny,Off-Season,1,3,2022,3,113,104,230,5277.2,846.47
2022-03-17,S011,P015,Furniture,East,77.48,8.8,57.62,72.13,Rainy,Festival,1,3,2022,3,125,120,247,8832.72,1630.22
2022-03-17,S004,P030,Toys,South,99.89,1.1,65.73,95.2,Rainy,Off-Season,0,3,2022,3,72,83,154,7112.97,2380.41
2022-03-17,S001,P037,Clothing,North,86.09,4.2,55.96,87.33,Snowy,Normal,0,3,2022,3,104,101,257,8577.32,2757.48
2022-03-17,S012,P021,Toys,West,36.31,4.7,24.06,38.36,Snowy,Normal,0,3,2022,3,96,118,192,3321.93,1012.17
2022-03-17,S001,P028,Clothing,North,85.58,3.9,58.63,77.62,Snowy,Off-Season,0,3,2022,3,58,62,87,4770.06,1369.52
2022-03-17,S004,P023,Electronics,South,102.3,18.5,63.94,96.76,Snowy,Normal,1,3,2022,3,47,46,97,3918.6,913.42
2022-03-17,S018,P030,Toys,North,91.14,4.8,65.73,89.6,Cloudy,Off-Season,0,3,2022,3,47,53,86,4077.97,988.66
2022-03-17,S020,P023,Electronics,South,105.73,2.9,63.94,106.15,Sunny,Festival,0,3,2022,3,64,56,92,6570.49,2478.33
2022-03-17,S004,P026,Furniture,South,46.34,3.1,32.13,50.22,Snowy,Off-Season,0,3,2022,3,36,44,89,1616.52,459.84
2022-03-17,S010,P005,Groceries,North,90.03,18.4,54.34,89.56,Sunny,Festival,1,3,2022,3,182,206,260,13370.54,3480.66
2022-03-17,S014,P029,Furniture,West,75.93,5.1,46.77,83.03,Snowy,Normal,0,3,2022,3,55,49,121,3963.17,1390.82
2022-03-17,S009,P016,Groceries,North,76.11,0.3,50.71,79.19,Snowy,Normal,0,3,2022,3,59,62,104,4477.02,1485.13
2022-03-17,S002,P035,Toys,West,17.63,1.9,9.7,18.9,Rainy,Festival,0,3,2022,3,125,122,202,2161.88,949.38
2022-03-17,S002,P015,Furniture,West,87.61,2.7,57.62,92.72,Rainy,Off-Season,0,3,2022,3,41,38,74,3495.03,1132.61
2022-03-17,S017,P022,Groceries,East,57.3,4.5,34.19,53.29,Sunny,Normal,0,3,2022,3,107,99,248,5855.2,2196.87
2022-03-17,S002,P011,Furniture,West,91.11,2.6,62.33,99.49,Rainy,Normal,0,3,2022,3,60,53,103,5324.47,1584.67
2022-03-18,S010,P006,Clothing,North,101.17,0.1,65.56,102.67,Sunny,Normal,0,3,2022,4,24,26,59,2425.65,852.21
2022-03-18,S002,P035,Toys,West,16.41,2.2,9.7,17.51,Sunny,Normal,0,3,2022,4,77,84,113,1235.77,488.87
2022-03-18,S001,P028,Clothing,North,88.35,3.5,58.63,96.31,Sunny,Off-Season,0,3,2022,4,43,43,94,3666.08,1144.99
2022-03-18,S012,P034,Clothing,West,32.28,23.5,20.6,29.85,Rainy,Normal,1,3,2022,4,36,41,52,888.99,147.39
2022-03-18,S012,P035,Toys,West,17.45,15.0,9.7,16.65,Cloudy,Normal,1,3,2022,4,89,84,162,1320.09,456.79
2022-03-18,S010,P004,Toys,North,78.64,9.2,53.11,79.69,Sunny,Normal,1,3,2022,4,82,82,119,5855.22,1500.2
2022-03-18,S004,P013,Groceries,South,75.52,7.1,44.85,81.0,Sunny,Normal,1,3,2022,4,155,147,249,10874.5,3922.75
2022-03-18,S011,P003,Clothing,East,99.84,11.1,62.41,94.77,Rainy,Festival,1,3,2022,4,189,232,474,16775.22,4979.73
2022-03-18,S010,P006,Clothing,North,98.94,1.7,65.56,94.56,Sunny,Normal,0,3,2022,4,20,24,29,1945.16,633.96
2022-03-18,S018,P007,Toys,North,64.61,5.0,39.33,65.68,Snowy,Normal,0,3,2022,4,65,63,141,3989.67,1433.22
2022-03-18,S004,P011,Furniture,South,78.75,4.5,62.33,81.8,Rainy,Normal,0,3,2022,4,66,64,86,4963.61,849.83
2022-03-18,S008,P038,Furniture,East,67.56,1.0,36.76,73.5,Rainy,Normal,0,3,2022,4,39,47,56,2608.49,1174.85
2022-03-18,S009,P020,Furniture,North,59.93,0.5,44.46,62.26,Snowy,Off-Season,0,3,2022,4,15,18,27,894.46,227.56
2022-03-19,S020,P030,Toys,South,104.83,5.9,65.73,106.27,Cloudy,Normal,1,3,2022,5,116,125,181,11442.82,3818.14
2022-03-19,S015,P005,Groceries,East,86.67,8.1,54.34,92.16,Snowy,Normal,1,3,2022,5,184,173,408,14655.55,4656.99
2022-03-19,S013,P033,Toys,East,98.59,7.0,56.96,107.82,Rainy,Off-Season,0,3,2022,5,52,48,125,4767.81,1805.89
2022-03-19,S011,P036,Clothing,East,25.25,1.0,15.87,23.84,Cloudy,Off-Season,0,3,2022,5,43,49,96,1074.89,392.48
2022-03-19,S019,P035,Toys,West,16.09,6.8,9.7,16.83,Snowy,Off-Season,0,3,2022,5,46,41,118,689.81,243.61
2022-03-19,S002,P018,Clothing,West,45.1,5.4,28.35,46.26,Rainy,Normal,0,3,2022,5,105,125,270,4479.78,1503.03
2022-03-19,S003,P008,Clothing,East,73.7,13.0,42.41,69.09,Rainy,Off-Season,1,3,2022,5,72,77,152,4616.57,1563.05
2022-03-19,S017,P034,Clothing,East,33.66,13.3,20.6,35.07,Rainy,Normal,1,3,2022,5,43,48,69,1254.88,369.08
2022-03-19,S008,P039,Furniture,East,34.25,7.5,18.22,35.51,Cloudy,Normal,0,3,2022,5,30,27,77,950.44,403.84
2022-03-19,S007,P014,Electronics,North,93.66,22.2,70.9,95.74,Rainy,Off-Season,1,3,2022,5,96,94,213,6995.28,188.88
2022-03-19,S005,P037,Clothing,South,92.58,20.2,55.96,97.59,Sunny,Normal,1,3,2022,5,151,166,213,11155.7,2705.74
2022-03-19,S010,P022,Groceries,North,54.51,3.6,34.19,51.05,Cloudy,Normal,0,3,2022,5,133,122,311,6988.84,2441.57
2022-03-19,S004,P028,Clothing,South,78.06,7.3,58.63,84.24,Rainy,Off-Season,1,3,2022,5,135,128,206,9768.82,1853.77
2022-03-19,S011,P015,Furniture,East,79.16,5.5,57.62,84.92,Sunny,Festival,0,3,2022,5,116,125,189,8677.52,1993.6
2022-03-19,S009,P013,Groceries,North,71.83,5.2,44.85,75.12,Sunny,Normal,0,3,2022,5,155,133,207,10554.7,3602.95
2022-03-19,S013,P001,Toys,East,38.43,28.7,20.89,41.24,Sunny,Normal,1,3,2022,5,83,99,144,2274.25,540.38
2022-03-19,S001,P029,Furniture,North,72.44,6.4,46.77,78.54,Snowy,Off-Season,0,3,2022,5,34,37,83,2305.33,715.15
2022-03-19,S017,P037,Clothing,East,91.99,2.4,55.96,86.18,Cloudy,Off-Season,0,3,2022,5,80,71,179,7182.58,2705.78
2022-03-19,S013,P011,Furniture,East,90.8,5.0,62.33,83.12,Snowy,Festival,0,3,2022,5,97,120,156,8367.22,2321.21
2022-03-19,S009,P019,Groceries,North,18.87,28.2,10.38,19.22,Rainy,Normal,1,3,2022,5,128,113,306,1734.23,405.59
2022-03-20,S016,P005,Groceries,West,94.98,6.9,54.34,91.97,Sunny,Normal,0,3,2022,6,68,59,163,6012.99,2317.87
2022-03-20,S001,P027,Electronics,North,44.08,18.0,32.16,42.8,Sunny,Festival,1,3,2022,6,103,110,165,3723.0,410.52
2022-03-20,S015,P036,Clothing,East,25.48,6.7,15.87,23.55,Sunny,Normal,0,3,2022,6,66,66,154,1569.01,521.59
2022-03-20,S013,P027,Electronics,East,43.63,1.9,32.16,47.13,Sunny,Normal,0,3,2022,6,64,68,140,2739.27,681.03
2022-03-20,S010,P009,Electronics,North,31.22,1.8,17.02,31.34,Cloudy,Normal,0,3,2022,6,109,114,222,3341.73,1486.55
2022-03-20,S006,P015,Furniture,West,81.28,26.3,57.62,74.38,Sunny,Off-Season,1,3,2022,6,54,55,118,3234.78,123.3
2022-03-20,S013,P014,Electronics,East,102.66,8.0,70.9,100.41,Sunny,Festival,0,3,2022,6,162,186,418,15300.45,3814.65
2022-03-20,S010,P034,Clothing,North,32.14,2.9,20.6,31.72,Rainy,Normal,0,3,2022,6,32,35,72,998.65,339.45
2022-03-20,S004,P011,Furniture,South,78.77,4.5,62.33,79.13,Snowy,Festival,0,3,2022,6,100,100,189,7522.54,1289.54
2022-03-20,S004,P019,Groceries,South,18.7,28.3,10.38,19.42,Snowy,Normal,1,3,2022,6,154,164,243,2064.82,466.3
2022-03-20,S016,P034,Clothing,West,34.62,3.0,20.6,36.47,Cloudy,Festival,0,3,2022,6,28,33,42,940.28,363.48
2022-03-20,S009,P030,Toys,North,101.8,1.8,65.73,102.82,Rainy,Normal,0,3,2022,6,93,107,195,9296.99,3184.1
2022-03-20,S009,P028,Clothing,North,83.58,0.6,58.63,76.6,Sunny,Normal,0,3,2022,6,105,96,173,8723.24,2567.09
2022-03-20,S005,P018,Clothing,South,46.55,2.3,28.35,46.85,Rainy,Normal,0,3,2022,6,73,89,153,3319.99,1250.44
2022-03-20,S007,P010,Groceries,North,25.93,16.0,20.07,26.54,Snowy,Normal,1,3,2022,6,60,56,129,1306.87,102.67
2022-03-21,S002,P023,Electronics,West,108.82,11.4,63.94,108.4,Cloudy,Normal,1,3,2022,0,49,61,125,4724.31,1591.25
2022-03-21,S004,P006,Clothing,South,100.06,6.7,65.56,93.73,Snowy,Normal,0,3,2022,0,29,27,57,2707.32,806.08
2022-03-21,S002,P014,Electronics,West,92.22,25.9,70.9,89.99,Sunny,Normal,1,3,2022,0,129,116,221,8815.22,-330.88
2022-03-21,S006,P024,Toys,West,42.04,2.5,26.34,45.75,Sunny,Normal,0,3,2022,0,46,42,60,1885.49,673.85
2022-03-21,S001,P022,Groceries,North,55.33,4.2,34.19,59.69,Sunny,Off-Season,0,3,2022,0,76,81,112,4028.47,1430.03
2022-03-21,S016,P039,Furniture,West,33.76,1.5,18.22,33.56,Cloudy,Normal,0,3,2022,0,34,39,74,1130.62,511.14
2022-03-21,S018,P008,Clothing,North,76.96,17.8,42.41,78.65,Cloudy,Off-Season,1,3,2022,0,41,39,87,2593.71,854.9
2022-03-21,S017,P023,Electronics,East,103.0,3.7,63.94,95.59,Rainy,Normal,0,3,2022,0,30,33,56,2975.67,1057.47
2022-03-21,S003,P036,Clothing,East,26.21,5.4,15.87,27.13,Cloudy,Festival,1,3,2022,0,83,79,174,2057.96,740.75
2022-03-21,S010,P037,Clothing,North,93.09,0.0,55.96,102.36,Sunny,Normal,0,3,2022,0,85,90,159,7912.65,3156.05
2022-03-21,S017,P033,Toys,East,97.56,11.0,56.96,105.41,Rainy,Normal,1,3,2022,0,51,57,88,4428.25,1523.29
2022-03-21,S016,P038,Furniture,West,59.16,5.3,36.76,62.85,Rainy,Normal,0,3,2022,0,65,75,108,3641.59,1252.19
2022-03-21,S006,P023,Electronics,West,96.63,8.6,63.94,90.69,Snowy,Off-Season,1,3,2022,0,28,28,50,2472.95,682.63
2022-03-22,S002,P008,Clothing,West,74.6,21.9,42.41,71.23,Snowy,Normal,1,3,2022,1,107,122,245,6234.1,1696.23
2022-03-22,S001,P001,Toys,North,37.19,3.3,20.89,40.81,Rainy,Normal,0,3,2022,1,27,32,54,970.99,406.96
2022-03-22,S002,P001,Toys,West,35.7,2.7,20.89,33.01,Cloudy,Normal,0,3,2022,1,52,48,89,1806.28,720.0
2022-03-22,S019,P038,Furniture,West,65.44,2.9,36.76,63.65,Rainy,Normal,0,3,2022,1,58,58,101,3685.45,1553.37
2022-03-22,S020,P038,Furniture,South,61.35,17.9,36.76,65.08,Cloudy,Normal,1,3,2022,1,137,149,232,6900.46,1864.34
2022-03-22,S006,P014,Electronics,West,94.13,0.6,70.9,98.87,Sunny,Festival,0,3,2022,1,112,97,164,10479.3,2538.5
2022-03-22,S004,P014,Electronics,South,95.77,19.1,70.9,98.74,Sunny,Normal,1,3,2022,1,123,127,273,9529.79,809.09
2022-03-22,S018,P015,Furniture,North,87.99,17.2,57.62,88.84,Sunny,Off-Season,1,3,2022,1,34,32,57,2477.09,518.01
2022-03-22,S009,P006,Clothing,North,91.89,30.0,65.56,93.52,Rainy,Normal,1,3,2022,1,49,58,127,3151.83,-60.61
2022-03-22,S007,P005,Groceries,North,86.53,0.4,54.34,86.43,Snowy,Festival,0,3,2022,1,167,176,304,14392.71,5317.93
2022-03-23,S008,P002,Furniture,East,15.81,29.6,10.87,16.7,Snowy,Festival,1,3,2022,2,113,97,188,1257.72,29.41
2022-03-23,S011,P011,Furniture,East,80.3,4.2,62.33,72.37,Snowy,Normal,0,3,2022,2,66,57,152,5077.21,963.43
2022-03-23,S011,P012,Electronics,East,69.29,18.6,44.48,72.79,Snowy,Normal,1,3,2022,2,71,65,103,4004.55,846.47
2022-03-23,S005,P039,Furniture,South,32.47,4.1,18.22,31.26,Snowy,Normal,0,3,2022,2,24,26,61,747.33,310.05
2022-03-23,S007,P003,Clothing,North,92.83,5.9,62.41,101.43,Rainy,Normal,1,3,2022,2,125,118,163,10919.13,3117.88
2022-03-23,S013,P024,Toys,East,40.41,15.7,26.34,43.58,Cloudy,Normal,1,3,2022,2,164,153,241,5586.76,1267.0
2022-03-23,S020,P021,Toys,South,37.56,1.6,24.06,41.17,Sunny,Normal,0,3,2022,2,92,96,186,3400.23,1186.71
2022-03-23,S020,P025,Furniture,South,22.34,5.7,12.36,20.53,Snowy,Normal,0,3,2022,2,21,25,45,442.4,182.84
2022-03-23,S011,P034,Clothing,East,30.29,7.6,20.6,32.25,Sunny,Festival,0,3,2022,2,43,50,75,1203.48,317.68
2022-03-23,S018,P033,Toys,North,100.95,3.2,56.96,97.73,Cloudy,Off-Season,0,3,2022,2,23,23,51,2247.55,937.47
2022-03-23,S006,P011,Furniture,West,81.79,29.7,62.33,84.32,Rainy,Normal,1,3,2022,2,65,76,117,3737.39,-314.06
2022-03-23,S006,P037,Clothing,West,85.52,7.4,55.96,87.34,Rainy,Festival,0,3,2022,2,120,140,179,9502.98,2787.78
2022-03-23,S008,P004,Toys,East,80.26,7.2,53.11,74.73,Snowy,Festival,0,3,2022,2,56,57,74,4170.95,1196.79
2022-03-23,S005,P040,Electronics,South,64.88,6.1,45.13,62.71,Rainy,Off-Season,0,3,2022,2,78,97,116,4751.94,1231.8
2022-03-23,S009,P032,Toys,North,54.96,1.2,39.21,57.65,Sunny,Off-Season,0,3,2022,2,81,75,172,4398.34,1222.33
2022-03-23,S014,P016,Groceries,West,69.34,3.2,50.71,72.43,Rainy,Normal,0,3,2022,2,66,59,132,4429.99,1083.13
2022-03-23,S011,P032,Toys,East,62.13,13.1,39.21,67.61,Cloudy,Festival,1,3,2022,2,196,199,309,10582.23,2897.07
2022-03-23,S004,P037,Clothing,South,95.7,6.5,55.96,104.26,Cloudy,Normal,0,3,2022,2,99,112,217,8858.47,3318.43
2022-03-23,S018,P037,Clothing,North,83.97,11.3,55.96,87.53,Snowy,Normal,1,3,2022,2,106,127,142,7895.03,1963.27
2022-03-24,S018,P037,Clothing,North,91.29,13.2,55.96,92.88,Cloudy,Off-Season,1,3,2022,3,62,57,159,4912.86,1443.34
2022-03-24,S014,P008,Clothing,West,69.94,7.7,42.41,70.8,Cloudy,Normal,0,3,2022,3,83,99,147,5358.03,1838.0
2022-03-24,S009,P040,Electronics,North,72.12,4.9,45.13,70.35,Rainy,Normal,0,3,2022,3,108,134,235,7407.3,2533.26
2022-03-24,S007,P039,Furniture,North,34.39,16.8,18.22,34.05,Snowy,Festival,1,3,2022,3,83,79,204,2374.84,862.58
2022-03-24,S006,P035,Toys,West,17.06,5.4,9.7,18.56,Snowy,Normal,0,3,2022,3,51,63,68,823.08,328.38
2022-03-24,S018,P014,Electronics,North,98.39,3.3,70.9,93.17,Cloudy,Festival,0,3,2022,3,65,77,159,6184.3,1575.8
2022-03-24,S016,P002,Furniture,West,16.71,5.8,10.87,15.79,Cloudy,Normal,0,3,2022,3,79,97,201,1243.52,384.79
2022-03-24,S001,P030,Toys,North,97.58,2.2,65.73,98.87,Sunny,Off-Season,0,3,2022,3,60,73,118,5725.99,1782.19
2022-03-24,S012,P029,Furniture,West,79.35,7.1,46.77,86.93,Sunny,Festival,0,3,2022,3,126,140,168,9288.23,3395.21
2022-03-24,S005,P004,Toys,South,87.19,5.5,53.11,82.11,Sunny,Normal,0,3,2022,3,53,63,106,4366.91,1552.08
2022-03-24,S010,P007,Toys,North,68.15,3.2,39.33,62.46,Snowy,Festival,0,3,2022,3,155,149,205,10225.23,4129.08
2022-03-24,S012,P017,Clothing,West,69.64,4.0,47.17,67.92,Cloudy,Festival,0,3,2022,3,75,92,139,5014.08,1476.33
2022-03-24,S015,P032,Toys,East,61.23,2.8,39.21,65.08,Sunny,Normal,0,3,2022,3,111,114,262,6606.23,2253.92
2022-03-24,S004,P015,Furniture,South,87.31,6.7,57.62,87.82,Snowy,Off-Season,0,3,2022,3,36,34,56,2932.57,858.25
2022-03-24,S011,P034,Clothing,East,33.54,3.4,20.6,35.94,Rainy,Festival,0,3,2022,3,54,60,139,1749.58,637.18
2022-03-25,S014,P039,Furniture,West,30.99,10.4,18.22,29.16,Sunny,Normal,1,3,2022,4,88,88,133,2443.5,840.14
2022-03-25,S007,P006,Clothing,North,96.91,0.8,65.56,103.07,Sunny,Normal,0,3,2022,4,26,24,46,2499.5,794.94
2022-03-25,S002,P039,Furniture,West,33.41,0.7,18.22,31.64,Snowy,Off-Season,0,3,2022,4,30,33,67,995.28,448.68
2022-03-25,S014,P032,Toys,West,53.32,23.1,39.21,55.03,Cloudy,Normal,1,3,2022,4,183,173,469,7503.56,328.13
2022-03-25,S016,P034,Clothing,West,31.18,4.8,20.6,32.67,Snowy,Festival,0,3,2022,4,40,39,78,1187.33,363.33
2022-03-25,S003,P037,Clothing,East,96.12,0.3,55.96,94.17,Cloudy,Off-Season,0,3,2022,4,44,46,105,4216.59,1754.35
2022-03-25,S012,P028,Clothing,West,85.2,3.7,58.63,92.58,Cloudy,Normal,0,3,2022,4,70,73,141,5743.33,1639.23
2022-03-25,S002,P028,Clothing,West,87.18,5.9,58.63,81.06,Snowy,Festival,0,3,2022,4,166,204,430,13618.04,3885.46
2022-03-25,S002,P020,Furniture,West,60.11,21.2,44.46,55.23,Sunny,Normal,1,3,2022,4,53,62,91,2510.43,154.05
2022-03-25,S007,P015,Furniture,North,85.96,1.1,57.62,77.64,Sunny,Normal,0,3,2022,4,61,65,123,5185.88,1671.06
